FACILTOTSCP,UPTAENM,X,Y,target,label
15.67,기타 휴게음식점,201058.3917,443431.2985,1,1
15.67,기타 휴게음식점,200613.5103,451817.5154,1,1
15.67,커피숍,199202.1516,451164.5756,1,1
15.67,커피숍,198736.4953,443869.8745,1,1
15.68,기타,203318.1273,456078.9821,0,0
15.68,한식,193708.3992,450308.8372,0,0
15.68,기타 휴게음식점,205032.8703,454533.4788,0,1
15.68,기타 휴게음식점,205032.8703,454533.4788,1,1
15.7,기타,200649.7767,451689.7852,1,0
15.7,기타,210986.4607,441725.2935,1,0
15.7,커피숍,200649.7767,451689.7852,0,1
15.74,한식,207082.8622,453583.6034,1,0
15.75,한식,205588.636,459964.0997,1,0
15.75,기타,194178.8435,450083.3232,0,0
15.8,일식,203417.5088,461993.485,1,0
15.8,기타,203417.5088,461993.485,0,0
15.8,일반조리판매,,,1,1
15.8,기타 휴게음식점,203417.5088,461993.485,0,1
15.8,커피숍,201782.3362,449525.356,0,1
15.8,백화점,202358.5057,447232.9557,0,1
15.81,경양식,189508.1996,447992.0124,1,0
15.81,중국식,203281.9622,454021.6288,1,0
15.81,기타,195682.1294,444079.2537,1,0
15.81,일반조리판매,189779.166,453360.2403,1,1
15.82,커피숍,203669.1424,461292.6465,1,1
15.83,커피숍,190411.8896,446545.3394,1,1
15.84,기타 휴게음식점,193973.6736,457400.5857,1,1
15.84,아이스크림,208589.3633,445455.9041,0,1
15.84,일반조리판매,190977.8506,453037.788,1,1
15.84,일반조리판매,211025.925,448495.1892,1,1
15.85,한식,191053.0254,443859.501,0,0
15.87,기타 휴게음식점,197331.5191,453157.764,0,1
15.87,커피숍,210663.4606,448770.0616,1,1
15.88,일식,,,1,0
15.88,커피숍,192316.9089,449578.6127,1,1
15.88,커피숍,190086.6254,453231.4277,1,1
15.88,기타 휴게음식점,190518.7655,441136.7187,1,1
15.89,기타 휴게음식점,195079.2612,442117.2355,1,1
15.9,분식,196122.1132,442524.9571,1,0
15.9,한식,203973.7448,442459.3422,1,0
15.9,한식,197104.8665,441323.3569,0,0
15.9,한식,193592.0004,447092.6294,0,0
15.9,기타,193567.1298,445574.1027,0,0
15.9,일반조리판매,189214.6096,448157.6906,1,1
15.9,커피숍,190759.363,442164.5154,1,1
15.9,기타 휴게음식점,205503.7223,461314.5765,1,1
15.9,커피숍,209210.2042,449498.6295,1,1
15.9,커피숍,210274.2012,445350.7501,0,1
15.91,분식,186090.0795,443731.4812,1,0
15.92,패스트푸드,186223.7934,450919.8257,0,1
15.93,기타,203292.307,446247.5115,1,0
15.93,한식,190089.5868,442811.9191,1,0
15.93,커피숍,187372.6526,450347.345,1,1
15.94,한식,203028.6829,442441.156,1,0
15.97,기타,201670.7055,443670.7181,0,0
15.99,감성주점,206009.536,461729.8751,1,0
16,한식,200541.4489,452400.6181,1,0
16,기타,199753.2093,447838.025,1,0
16,일식,206349.675,448396.9397,1,0
16,호프/통닭,206036.0575,448988.2679,1,0
16,기타,204480.1798,454299.9088,0,0
16,정종/대포집/소주방,188206.145,450378.4847,0,0
16,기타,188206.145,450378.4847,1,0
16,분식,191741.3458,445970.3076,1,0
16,김밥(도시락),203381.4369,445341.3687,0,0
16,기타,210031.7853,445277.9735,1,0
16,한식,208589.3633,445455.9041,0,0
16,한식,200613.5103,451817.5154,1,0
16,기타,199305.7469,447706.5084,1,0
16,한식,201845.8787,449575.5086,1,0
16,한식,205569.2586,448349.0718,1,0
16,분식,204219.5164,452430.5185,1,0
16,횟집,207758.615,454059.424,1,0
16,한식,207438.935,452819.3905,1,0
16,분식,206778.3762,455457.5737,1,0
16,분식,204554.9227,463302.2669,1,0
16,한식,193621.9826,457752.3736,1,0
16,한식,195462.3454,455233.5098,1,0
16,기타,191653.7393,450339.9601,1,0
16,한식,204623.0383,444721.7806,1,0
16,한식,208589.3633,445455.9041,1,0
16,한식,207135.2951,445023.36,1,0
16,한식,201668.9667,452000.6275,1,0
16,한식,199967.4345,452036.5735,1,0
16,분식,206403.3008,450211.8207,0,0
16,분식,206963.9343,457102.2626,0,0
16,횟집,201728.7653,453552.5083,1,0
16,일식,203018.8224,456029.6229,1,0
16,분식,202190.313,458278.6755,1,0
16,기타,203057.1196,461813.4625,1,0
16,횟집,206238.6566,461401.08,1,0
16,기타,193631.1061,449408.3553,1,0
16,중국식,190982.5047,440289.6824,1,0
16,정종/대포집/소주방,191728.043,439883.2413,1,0
16,한식,191600.7387,438629.6349,1,0
16,기타,194956.0882,445601.5692,1,0
16,한식,196775.0969,445050.9858,1,0
16,기타,212030.661,447887.3981,1,0
16,한식,211705.0745,448906.9131,1,0
16,한식,197055.4797,450631.6754,1,0
16,한식,204563.5199,451589.387,1,0
16,기타,204480.1798,454299.9088,1,0
16,한식,206756.1196,456184.9291,1,0
16,일식,184998.7045,450740.5412,1,0
16,분식,184998.7045,450740.5412,0,0
16,한식,184998.7045,450740.5412,1,0
16,경양식,184998.7045,450740.5412,0,0
16,한식,191793.5043,446300.4748,1,0
16,한식,195720.4145,442477.434,1,0
16,한식,198689.9194,444504.7232,1,0
16,경양식,203889.6943,441832.717,0,0
16,한식,203889.6943,441832.717,0,0
16,한식,203889.6943,441832.717,0,0
16,한식,203889.6943,441832.717,0,0
16,호프/통닭,202975.0459,444034.6598,1,0
16,경양식,201753.3037,446369.3323,1,0
16,한식,211356.1702,449996.0456,1,0
16,한식,207357.4211,451825.3784,0,0
16,기타,188884.0756,447186.8886,0,0
16,기타,,,0,0
16,한식,210580.6833,443657.712,0,0
16,분식,210946.5897,447824.9259,0,0
16,경양식,194905.1789,448611.614,0,0
16,기타,191581.5003,446108.8072,0,0
16,한식,203686.1439,445344.6794,0,0
16,한식,,,0,0
16,분식,211909.1224,450239.0054,0,0
16,기타,198259.6536,451392.1982,0,0
16,기타,198259.6536,451392.1982,0,0
16,경양식,192604.1282,450765.8578,0,0
16,기타,193592.0004,447092.6294,0,0
16,한식,194262.9786,441458.1131,0,0
16,분식,195833.5542,442430.3416,0,0
16,한식,205130.5917,445590.0968,0,0
16,한식,211826.1997,444675.6619,0,0
16,다방,205857.6716,452291.4123,1,1
16,일반조리판매,208631.2916,454983.8799,1,1
16,편의점,201754.8727,453074.905,1,1
16,패스트푸드,201059.8732,457514.2127,1,1
16,기타 휴게음식점,198055.2101,451729.379,0,1
16,일반조리판매,200613.5103,451817.5154,0,1
16,기타 휴게음식점,196762.0774,447480.0396,1,1
16,일반조리판매,203321.5623,451001.8687,1,1
16,일반조리판매,205831.4171,448184.9414,1,1
16,기타 휴게음식점,206266.374,450049.7038,1,1
16,일반조리판매,191909.6747,455881.3482,1,1
16,일반조리판매,184959.6079,450097.5948,1,1
16,일반조리판매,195923.3502,443698.626,1,1
16,기타 휴게음식점,205210.3588,445154.4223,0,1
16,일반조리판매,204538.1449,442942.8535,1,1
16,커피숍,202962.4418,447371.8663,1,1
16,철도역구내,202739.4377,445786.4493,1,1
16,기타 휴게음식점,208589.3633,445455.9041,0,1
16,기타 휴게음식점,207802.761,444680.2946,1,1
16,일반조리판매,207537.3238,454541.4344,1,1
16,기타 휴게음식점,199479.221,454084.4969,1,1
16,기타 휴게음식점,197146.9146,453797.9216,1,1
16,편의점,201804.7812,451455.2345,1,1
16,커피숍,200999.2787,450616.225,1,1
16,커피숍,198492.7306,450912.1592,0,1
16,패스트푸드,198263.9084,450960.763,0,1
